1000, 0.0014, 0.9999951124191284
1000, 0.0014, 0.7069051861763
1000, 0.0014, 0.9770649671554565
1000, 0.0014, 0.9999772310256958
1000, 0.0014, 1.0
1000, 0.0014, 0.9997921586036682
1000, 0.0014, 0.9999996423721313
1000, 0.0014, 0.9996324777603149
1000, 0.0014, 0.9989902377128601
1000, 0.0014, 0.9999964237213135
1000, 0.0014, 0.9999983310699463
1000, 0.0014, 1.0
1000, 0.0014, 0.999998927116394
1000, 0.0014, 0.9999961853027344
1000, 0.0014, 1.0
1000, 0.0014, 1.0
1000, 0.0014, 0.9975480437278748
1000, 0.0014, 1.0
1000, 0.0014, 0.999761164188385
1000, 0.0014, 0.588151216506958
1000, 0.0014, 0.9999926090240479
1000, 0.0014, 0.9999641180038452
1000, 0.0014, 0.9999631643295288
1000, 0.0014, 1.0
1000, 0.0014, 1.0
1000, 0.0014, 1.0
1000, 0.0014, 0.600322961807251
1000, 0.0014, 0.9999985694885254
1000, 0.0014, 0.9999994039535522
1000, 0.0014, 0.9999998807907104
1000, 0.0014, 1.0
1000, 0.0014, 0.9999880790710449
1000, 0.0014, 0.9904853701591492
1000, 0.0014, 0.9999902248382568
1000, 0.0014, 0.9999775886535645
1000, 0.0014, 0.9413694143295288
1000, 0.0014, 0.9995176792144775
1000, 0.0014, 0.9739956855773926
1000, 0.0014, 0.9999890327453613
1000, 0.0014, 0.9999995231628418
1000, 0.0014, 0.5578463673591614
1000, 0.0014, 1.0
1000, 0.0014, 0.6138753294944763
1000, 0.0014, 0.9995575547218323
1000, 0.0014, 0.9999998807907104
1000, 0.0014, 0.9999998807907104
1000, 0.0014, 1.0
1000, 0.0014, 0.9999961853027344
1000, 0.0014, 1.0
1000, 0.0014, 0.9314833879470825
1000, 0.0014, 0.6082887053489685
1000, 0.0014, 0.9989573955535889
1000, 0.0014, 0.9999916553497314
1000, 0.0014, 0.9999915361404419
1000, 0.0014, 0.999967098236084
1000, 0.0014, 1.0
1000, 0.0014, 0.7808017134666443
1000, 0.0014, 0.9999949932098389
1000, 0.0014, 0.9981362819671631
1000, 0.0014, 1.0
1000, 0.0014, 0.9999998807907104
1000, 0.0014, 0.9955543875694275
1000, 0.0014, 0.999972939491272
1000, 0.0014, 1.0
1000, 0.0014, 0.9999849796295166
1000, 0.0014, 0.9999938011169434
1000, 0.0014, 0.6879000663757324
1000, 0.0014, 1.0
1000, 0.0014, 0.9999806880950928
1000, 0.0014, 0.9999862909317017
1000, 0.0014, 0.9999998807907104
1000, 0.0014, 1.0
1000, 0.0014, 0.999969482421875
1000, 0.0014, 0.9999814033508301
1000, 0.0014, 0.7076844573020935
1000, 0.0014, 0.9999276399612427
1000, 0.0014, 0.9999781847000122
1000, 0.0014, 0.9999990463256836
1000, 0.0014, 0.9999996423721313
1000, 0.0014, 1.0
1000, 0.0014, 0.9994613528251648
1000, 0.0014, 1.0
1000, 0.0014, 0.9999308586120605
1000, 0.0014, 1.0
1000, 0.0014, 0.9999991655349731
1000, 0.0014, 0.9999986886978149
1000, 0.0014, 0.9999932050704956
1000, 0.0014, 0.999995231628418
1000, 0.0014, 0.9700092673301697
1000, 0.0014, 0.9999996423721313
1000, 0.0014, 0.973640501499176
1000, 0.0014, 1.0
1000, 0.0014, 0.9989499449729919
1000, 0.0014, 0.999961256980896
1000, 0.0014, 0.8330081105232239
1000, 0.0014, 0.8242244124412537
1000, 0.0014, 0.9999713897705078
1000, 0.0014, 0.999994158744812
1000, 0.0014, 0.9999651908874512
1000, 0.0014, 1.0
1000, 0.0014, 0.9982706308364868
1000, 0.0014, 1.0
1000, 0.0014, 1.0
1000, 0.0014, 1.0
1000, 0.0014, 0.9999998807907104
1000, 0.0014, 0.9982016086578369
1000, 0.0014, 1.0
1000, 0.0014, 0.9999939203262329
1000, 0.0014, 1.0
1000, 0.0014, 0.9999879598617554
1000, 0.0014, 0.9999988079071045
1000, 0.0014, 0.9999961853027344
1000, 0.0014, 1.0
1000, 0.0014, 1.0
1000, 0.0014, 0.9999963045120239
1000, 0.0014, 0.9999864101409912
1000, 0.0014, 0.9997372031211853
1000, 0.0014, 0.9999963045120239
1000, 0.0014, 0.9798871278762817
1000, 0.0014, 1.0
1000, 0.0014, 0.9999984502792358
1000, 0.0014, 0.9999996423721313
1000, 0.0014, 0.9999994039535522
1000, 0.0014, 0.9999997615814209
1000, 0.0014, 0.911287784576416
1000, 0.0014, 0.9999998807907104
1000, 0.0014, 0.9989728927612305
1000, 0.0014, 1.0
1000, 0.0014, 0.999988317489624
1000, 0.0014, 0.99906986951828
1000, 0.0014, 0.9993544220924377
1000, 0.0014, 0.7247469425201416
1000, 0.0014, 0.9999946355819702
1000, 0.0014, 0.9998776912689209
1000, 0.0014, 0.9991520643234253
1000, 0.0014, 0.9999997615814209
1000, 0.0014, 1.0
1000, 0.0014, 0.9905293583869934
